sale_id,date,store_channel,payment_method,product_id,product_name,category,sub_category,quantity_sold,unit_price,discount_pct,discount_amount,total_sale,cost_total,gross_profit,customer_id,is_promotion,is_returned,net_profit,year,quarter,month_num,month_name,day_of_week,is_weekend,days_since_start,profit_margin_pct,revenue_per_unit,break_even_sale,profitability,season,catalogue_margin_pct,is_winter,is_summer,cost_price,margin_erosion
S09844,2025-06-22,Online,Debit Card,P011,Women's Skirt,Women,Skirt,2,39.99,0,0.0,79.98,28.0,51.98,C005,False,False,51.98,2025,2,6,Jun,Sunday,True,538,64.99,39.99,False,Very High,Summer,65.0,False,True,14.0,0.01
S09845,2025-06-22,Online,Mobile Pay,P009,Women's Casual Dress,Women,Dress,2,44.99,0,0.0,89.98,32.0,57.98,C102,False,False,57.98,2025,2,6,Jun,Sunday,True,538,64.44,44.99,False,Very High,All,64.4,True,True,16.0,-0.04
S09846,2025-06-22,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,0,0.0,74.97,24.0,50.97,C080,False,False,50.97,2025,2,6,Jun,Sunday,True,538,67.99,24.99,False,Very High,All,68.0,True,True,8.0,0.01
S09847,2025-06-22,Physical,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C039,False,False,21.98,2025,2,6,Jun,Sunday,True,538,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S09848,2025-06-22,Physical,Credit Card,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C189,False,False,32.97,2025,2,6,Jun,Sunday,True,538,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S09849,2025-06-22,Physical,Cash,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C135,False,False,27.98,2025,2,6,Jun,Sunday,True,538,69.98,19.99,False,Very High,All,70.0,True,True,6.0,0.02
S09850,2025-06-22,Physical,Cash,P003,Men's Slim Jeans,Men,Pants,3,49.99,0,0.0,149.97,54.0,95.97,C159,False,False,95.97,2025,2,6,Jun,Sunday,True,538,63.99,49.99,False,Very High,All,64.0,True,True,18.0,0.01
S09851,2025-06-22,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,5,0.5,9.49,2.5,6.99,C076,False,False,6.99,2025,2,6,Jun,Sunday,True,538,73.66,9.49,False,Very High,All,75.0,True,True,2.5,1.34
S09852,2025-06-22,Physical,Mobile Pay,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,0,0.0,29.99,10.0,19.99,C028,False,False,19.99,2025,2,6,Jun,Sunday,True,538,66.66,29.99,False,Very High,Summer,66.7,False,True,10.0,0.04
S09853,2025-06-22,Online,Mobile Pay,P003,Men's Slim Jeans,Men,Pants,1,49.99,0,0.0,49.99,18.0,31.99,C195,False,False,31.99,2025,2,6,Jun,Sunday,True,538,63.99,49.99,False,Very High,All,64.0,True,True,18.0,0.01
S09854,2025-06-22,Online,Mobile Pay,P009,Women's Casual Dress,Women,Dress,3,44.99,0,0.0,134.97,48.0,86.97,C009,False,False,86.97,2025,2,6,Jun,Sunday,True,538,64.44,44.99,False,Very High,All,64.4,True,True,16.0,-0.04
S09855,2025-06-23,Online,Credit Card,P019,Kids Dress,Kids,Dress,2,24.99,5,2.5,47.48,18.0,29.48,C198,False,False,29.48,2025,2,6,Jun,Monday,False,539,62.09,23.74,False,Very High,Summer,64.0,False,True,9.0,1.91
S09856,2025-06-23,Physical,Mobile Pay,P022,Leather Belt,All,Accessories,1,19.99,15,3.0,16.99,6.0,10.99,C103,False,False,10.99,2025,2,6,Jun,Monday,False,539,64.69,16.99,False,Very High,All,70.0,True,True,6.0,5.31
S09857,2025-06-23,Online,Debit Card,P007,Men's Polo Shirt,Men,Shirt,1,34.99,0,0.0,34.99,12.0,22.99,C131,False,False,22.99,2025,2,6,Jun,Monday,False,539,65.7,34.99,False,Very High,Summer,65.7,False,True,12.0,0.0
S09858,2025-06-23,Online,Credit Card,P008,Women's Floral Dress,Women,Dress,4,54.99,5,11.0,208.96,80.0,128.96,C022,False,False,128.96,2025,2,6,Jun,Monday,False,539,61.72,52.24,False,Very High,Summer,63.6,False,True,20.0,1.88
S09859,2025-06-23,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C005,False,False,13.99,2025,2,6,Jun,Monday,False,539,69.98,19.99,False,Very High,All,70.0,True,True,6.0,0.02
S09860,2025-06-23,Physical,Cash,P012,Women's Skinny Jeans,Women,Pants,2,54.99,10,11.0,98.98,40.0,58.98,C145,False,False,58.98,2025,2,6,Jun,Monday,False,539,59.59,49.49,False,High,All,63.6,True,True,20.0,4.01
S09861,2025-06-23,Online,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,15,3.0,16.99,7.0,9.99,C006,False,False,9.99,2025,2,6,Jun,Monday,False,539,58.8,16.99,False,High,All,65.0,True,True,7.0,6.2
S09862,2025-06-23,Online,Mobile Pay,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,5,3.0,56.98,22.0,34.98,C110,False,False,34.98,2025,2,6,Jun,Monday,False,539,61.39,28.49,False,Very High,All,63.3,True,True,11.0,1.91
S09863,2025-06-24,Online,Credit Card,P007,Men's Polo Shirt,Men,Shirt,2,34.99,0,0.0,69.98,24.0,45.98,C186,False,False,45.98,2025,2,6,Jun,Tuesday,False,540,65.7,34.99,False,Very High,Summer,65.7,False,True,12.0,0.0
S09864,2025-06-24,Physical,Credit Card,P008,Women's Floral Dress,Women,Dress,2,54.99,0,0.0,109.98,40.0,69.98,C190,False,False,69.98,2025,2,6,Jun,Tuesday,False,540,63.63,54.99,False,Very High,Summer,63.6,False,True,20.0,-0.03
S09865,2025-06-24,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C033,False,False,10.99,2025,2,6,Jun,Tuesday,False,540,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S09866,2025-06-24,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,0,0.0,29.99,11.0,18.99,C161,False,False,18.99,2025,2,6,Jun,Tuesday,False,540,63.32,29.99,False,Very High,All,63.3,True,True,11.0,-0.02
S09867,2025-06-24,Online,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,2,29.99,10,6.0,53.98,20.0,33.98,C137,False,False,33.98,2025,2,6,Jun,Tuesday,False,540,62.95,26.99,False,Very High,Summer,66.7,False,True,10.0,3.75
S09868,2025-06-24,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C159,False,False,33.98,2025,2,6,Jun,Tuesday,False,540,67.99,24.99,False,Very High,All,68.0,True,True,8.0,0.01
S09869,2025-06-24,Online,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C153,False,False,25.98,2025,2,6,Jun,Tuesday,False,540,64.98,19.99,False,Very High,All,65.0,True,True,7.0,0.02
S09870,2025-06-24,Physical,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C078,False,False,21.98,2025,2,6,Jun,Tuesday,False,540,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S09871,2025-06-24,Online,Credit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,0,0.0,54.99,20.0,34.99,C109,False,False,34.99,2025,2,6,Jun,Tuesday,False,540,63.63,54.99,False,Very High,Summer,63.6,False,True,20.0,-0.03
S09872,2025-06-24,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,2,29.99,0,0.0,59.98,20.0,39.98,C023,False,False,39.98,2025,2,6,Jun,Tuesday,False,540,66.66,29.99,False,Very High,Summer,66.7,False,True,10.0,0.04
S09873,2025-06-24,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C088,False,False,12.99,2025,2,6,Jun,Tuesday,False,540,68.4,18.99,False,Very High,All,70.0,True,True,6.0,1.6
S09874,2025-06-24,Online,Mobile Pay,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,0,0.0,89.99,35.0,54.99,C094,False,False,54.99,2025,2,6,Jun,Tuesday,False,540,61.11,89.99,False,Very High,Winter,61.1,True,False,35.0,-0.01
S09875,2025-06-24,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C082,False,False,10.99,2025,2,6,Jun,Tuesday,False,540,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S09876,2025-06-24,Online,Debit Card,P017,Kids Jeans,Kids,Pants,1,29.99,0,0.0,29.99,10.0,19.99,C058,False,False,19.99,2025,2,6,Jun,Tuesday,False,540,66.66,29.99,False,Very High,All,66.7,True,True,10.0,0.04
S09877,2025-06-24,Physical,Cash,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,0,0.0,19.99,7.0,12.99,C027,False,False,12.99,2025,2,6,Jun,Tuesday,False,540,64.98,19.99,False,Very High,All,65.0,True,True,7.0,0.02
S09878,2025-06-24,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C094,False,False,16.99,2025,2,6,Jun,Tuesday,False,540,67.99,24.99,False,Very High,All,68.0,True,True,8.0,0.01
S09879,2025-06-24,Physical,Credit Card,P007,Men's Polo Shirt,Men,Shirt,3,34.99,0,0.0,104.97,36.0,68.97,C143,False,False,68.97,2025,2,6,Jun,Tuesday,False,540,65.7,34.99,False,Very High,Summer,65.7,False,True,12.0,0.0
S09880,2025-06-24,Online,PayPal,P022,Leather Belt,All,Accessories,3,19.99,0,0.0,59.97,18.0,41.97,C064,False,False,41.97,2025,2,6,Jun,Tuesday,False,540,69.98,19.99,False,Very High,All,70.0,True,True,6.0,0.02
S09881,2025-06-25,Online,Credit Card,P015,Women's Cardigan,Women,Top,2,49.99,0,0.0,99.98,36.0,63.98,C111,False,False,63.98,2025,2,6,Jun,Wednesday,False,541,63.99,49.99,False,Very High,Winter,64.0,True,False,18.0,0.01
S09882,2025-06-25,Physical,Debit Card,P024,Men's Swim Shorts,Men,Swimwear,3,29.99,5,4.5,85.47,30.0,55.47,C126,False,False,55.47,2025,2,6,Jun,Wednesday,False,541,64.9,28.49,False,Very High,Summer,66.7,False,True,10.0,1.8
S09883,2025-06-25,Physical,Cash,P016,Kids T-shirt,Kids,Shirt,1,14.99,10,1.5,13.49,5.0,8.49,C081,False,True,0.0,2025,2,6,Jun,Wednesday,False,541,0.0,13.49,True,Loss/Break-even,All,66.6,True,True,5.0,66.6
S09884,2025-06-25,Physical,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,15,4.5,25.47,7.5,17.97,C169,False,False,17.97,2025,2,6,Jun,Wednesday,False,541,70.55,8.49,False,Very High,All,75.0,True,True,2.5,4.45
S09885,2025-06-25,Online,Credit Card,P019,Kids Dress,Kids,Dress,2,24.99,0,0.0,49.98,18.0,31.98,C128,False,False,31.98,2025,2,6,Jun,Wednesday,False,541,63.99,24.99,False,Very High,Summer,64.0,False,True,9.0,0.01
S09886,2025-06-25,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,0,0.0,59.98,22.0,37.98,C152,False,False,37.98,2025,2,6,Jun,Wednesday,False,541,63.32,29.99,False,Very High,All,63.3,True,True,11.0,-0.02
S09887,2025-06-25,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,15,7.5,42.48,16.0,26.48,C042,False,False,26.48,2025,2,6,Jun,Wednesday,False,541,62.34,21.24,False,Very High,All,68.0,True,True,8.0,5.66
S09888,2025-06-25,Physical,Debit Card,P019,Kids Dress,Kids,Dress,3,24.99,5,3.75,71.22,27.0,44.22,C040,False,False,44.22,2025,2,6,Jun,Wednesday,False,541,62.09,23.74,False,Very High,Summer,64.0,False,True,9.0,1.91
S09889,2025-06-25,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,15,1.5,8.49,2.5,5.99,C002,False,False,5.99,2025,2,6,Jun,Wednesday,False,541,70.55,8.49,False,Very High,All,75.0,True,True,2.5,4.45
S09890,2025-06-26,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,4,59.99,20,47.99,191.97,88.0,103.97,C145,False,False,103.97,2025,2,6,Jun,Thursday,False,542,54.16,47.99,False,High,Winter,63.3,True,False,22.0,9.14
S09891,2025-06-26,Physical,Cash,P010,Women's Blouse,Women,Top,2,34.99,15,10.5,59.48,24.0,35.48,C009,False,False,35.48,2025,2,6,Jun,Thursday,False,542,59.65,29.74,False,High,All,65.7,True,True,12.0,6.05
S09892,2025-06-26,Physical,Debit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C134,False,False,28.99,2025,2,6,Jun,Thursday,False,542,64.44,44.99,False,Very High,Summer,64.4,False,True,16.0,-0.04
S09893,2025-06-26,Online,Debit Card,P011,Women's Skirt,Women,Skirt,2,39.99,5,4.0,75.98,28.0,47.98,C200,False,False,47.98,2025,2,6,Jun,Thursday,False,542,63.15,37.99,False,Very High,Summer,65.0,False,True,14.0,1.85
S09894,2025-06-26,Physical,Credit Card,P019,Kids Dress,Kids,Dress,1,24.99,10,2.5,22.49,9.0,13.49,C050,False,False,13.49,2025,2,6,Jun,Thursday,False,542,59.98,22.49,False,High,Summer,64.0,False,True,9.0,4.02
S09895,2025-06-26,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,0,0.0,84.99,32.0,52.99,C123,False,False,52.99,2025,2,6,Jun,Thursday,False,542,62.35,84.99,False,Very High,Winter,62.3,True,False,32.0,-0.05
S09896,2025-06-26,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C107,False,False,16.99,2025,2,6,Jun,Thursday,False,542,67.99,24.99,False,Very High,All,68.0,True,True,8.0,0.01
S09897,2025-06-26,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C092,False,False,21.98,2025,2,6,Jun,Thursday,False,542,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S09898,2025-06-26,Online,Debit Card,P025,Women's Swimsuit,Women,Swimwear,3,44.99,10,13.5,121.47,48.0,73.47,C181,False,False,73.47,2025,2,6,Jun,Thursday,False,542,60.48,40.49,False,Very High,Summer,64.4,False,True,16.0,3.92
S09899,2025-06-26,Physical,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,0,0.0,84.99,32.0,52.99,C112,False,False,52.99,2025,2,6,Jun,Thursday,False,542,62.35,84.99,False,Very High,Winter,62.3,True,False,32.0,-0.05
S09900,2025-06-26,Physical,Credit Card,P011,Women's Skirt,Women,Skirt,2,39.99,0,0.0,79.98,28.0,51.98,C064,False,False,51.98,2025,2,6,Jun,Thursday,False,542,64.99,39.99,False,Very High,Summer,65.0,False,True,14.0,0.01
S09901,2025-06-26,Online,Debit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,10,4.5,40.49,16.0,24.49,C055,False,False,24.49,2025,2,6,Jun,Thursday,False,542,60.48,40.49,False,Very High,Summer,64.4,False,True,16.0,3.92
S09902,2025-06-26,Physical,Debit Card,P003,Men's Slim Jeans,Men,Pants,2,49.99,0,0.0,99.98,36.0,63.98,C029,False,False,63.98,2025,2,6,Jun,Thursday,False,542,63.99,49.99,False,Very High,All,64.0,True,True,18.0,0.01
S09903,2025-06-26,Physical,Credit Card,P011,Women's Skirt,Women,Skirt,1,39.99,5,2.0,37.99,14.0,23.99,C004,False,False,23.99,2025,2,6,Jun,Thursday,False,542,63.15,37.99,False,Very High,Summer,65.0,False,True,14.0,1.85
S09904,2025-06-26,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,0,0.0,109.98,40.0,69.98,C185,False,False,69.98,2025,2,6,Jun,Thursday,False,542,63.63,54.99,False,Very High,All,63.6,True,True,20.0,-0.03
S09905,2025-06-26,Physical,Debit Card,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C076,False,False,21.98,2025,2,6,Jun,Thursday,False,542,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S09906,2025-06-26,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,3,44.99,15,20.25,114.72,45.0,69.72,C026,False,False,69.72,2025,2,6,Jun,Thursday,False,542,60.77,38.24,False,Very High,All,66.7,True,True,15.0,5.93
S09907,2025-06-26,Physical,Debit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,5,8.25,156.72,60.0,96.72,C011,False,False,96.72,2025,2,6,Jun,Thursday,False,542,61.72,52.24,False,Very High,All,63.6,True,True,20.0,1.88
S09908,2025-06-27,Online,Mobile Pay,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C009,False,False,32.97,2025,2,6,Jun,Friday,False,543,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S09909,2025-06-27,Online,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C100,False,False,7.49,2025,2,6,Jun,Friday,False,543,74.97,9.99,False,Very High,All,75.0,True,True,2.5,0.03
S09910,2025-06-27,Physical,Cash,P024,Men's Swim Shorts,Men,Swimwear,2,29.99,20,12.0,47.98,20.0,27.98,C121,False,False,27.98,2025,2,6,Jun,Friday,False,543,58.32,23.99,False,High,Summer,66.7,False,True,10.0,8.38
S09911,2025-06-27,Online,Debit Card,P025,Women's Swimsuit,Women,Swimwear,3,44.99,0,0.0,134.97,48.0,86.97,C099,False,False,86.97,2025,2,6,Jun,Friday,False,543,64.44,44.99,False,Very High,Summer,64.4,False,True,16.0,-0.04
S09912,2025-06-27,Physical,Mobile Pay,P008,Women's Floral Dress,Women,Dress,2,54.99,0,0.0,109.98,40.0,69.98,C035,False,False,69.98,2025,2,6,Jun,Friday,False,543,63.63,54.99,False,Very High,Summer,63.6,False,True,20.0,-0.03
S09913,2025-06-27,Online,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C189,False,False,21.98,2025,2,6,Jun,Friday,False,543,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S09914,2025-06-27,Physical,Mobile Pay,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C103,False,False,25.99,2025,2,6,Jun,Friday,False,543,64.99,39.99,False,Very High,Summer,65.0,False,True,14.0,0.01
S09915,2025-06-27,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C132,False,False,33.98,2025,2,6,Jun,Friday,False,543,67.99,24.99,False,Very High,All,68.0,True,True,8.0,0.01
S09916,2025-06-27,Physical,Mobile Pay,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C125,False,True,0.0,2025,2,6,Jun,Friday,False,543,0.0,19.99,True,Loss/Break-even,All,70.0,True,True,6.0,70.0
S09917,2025-06-27,Physical,Credit Card,P016,Kids T-shirt,Kids,Shirt,1,14.99,10,1.5,13.49,5.0,8.49,C150,False,False,8.49,2025,2,6,Jun,Friday,False,543,62.94,13.49,False,Very High,All,66.6,True,True,5.0,3.66
S09918,2025-06-27,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,0,0.0,44.99,15.0,29.99,C134,False,False,29.99,2025,2,6,Jun,Friday,False,543,66.66,44.99,False,Very High,All,66.7,True,True,15.0,0.04
S09919,2025-06-27,Online,Debit Card,P022,Leather Belt,All,Accessories,1,19.99,10,2.0,17.99,6.0,11.99,C076,False,False,11.99,2025,2,6,Jun,Friday,False,543,66.65,17.99,False,Very High,All,70.0,True,True,6.0,3.35
S09920,2025-06-27,Physical,Cash,P007,Men's Polo Shirt,Men,Shirt,2,34.99,0,0.0,69.98,24.0,45.98,C183,False,False,45.98,2025,2,6,Jun,Friday,False,543,65.7,34.99,False,Very High,Summer,65.7,False,True,12.0,0.0
S09921,2025-06-27,Physical,Debit Card,P011,Women's Skirt,Women,Skirt,2,39.99,0,0.0,79.98,28.0,51.98,C095,False,False,51.98,2025,2,6,Jun,Friday,False,543,64.99,39.99,False,Very High,Summer,65.0,False,True,14.0,0.01
S09922,2025-06-27,Online,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,3,29.99,0,0.0,89.97,30.0,59.97,C167,False,True,0.0,2025,2,6,Jun,Friday,False,543,0.0,29.99,True,Loss/Break-even,Summer,66.7,False,True,10.0,66.7
S09923,2025-06-27,Online,Credit Card,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C156,False,False,25.99,2025,2,6,Jun,Friday,False,543,64.99,39.99,False,Very High,Summer,65.0,False,True,14.0,0.01
S09924,2025-06-28,Online,Mobile Pay,P008,Women's Floral Dress,Women,Dress,1,54.99,15,8.25,46.74,20.0,26.74,C112,False,False,26.74,2025,2,6,Jun,Saturday,True,544,57.21,46.74,False,High,Summer,63.6,False,True,20.0,6.39
S09925,2025-06-28,Online,PayPal,P001,Men's Basic T-shirt,Men,Shirt,4,19.99,10,8.0,71.96,28.0,43.96,C177,False,False,43.96,2025,2,6,Jun,Saturday,True,544,61.09,17.99,False,Very High,All,65.0,True,True,7.0,3.91
S09926,2025-06-28,Online,Debit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,10,5.0,44.99,18.0,26.99,C150,False,False,26.99,2025,2,6,Jun,Saturday,True,544,59.99,44.99,False,High,All,64.0,True,True,18.0,4.01
S09927,2025-06-28,Online,Debit Card,P003,Men's Slim Jeans,Men,Pants,2,49.99,0,0.0,99.98,36.0,63.98,C122,False,False,63.98,2025,2,6,Jun,Saturday,True,544,63.99,49.99,False,Very High,All,64.0,True,True,18.0,0.01
S09928,2025-06-28,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C117,False,False,37.99,2025,2,6,Jun,Saturday,True,544,63.33,59.99,False,Very High,Winter,63.3,True,False,22.0,-0.03
S09929,2025-06-28,Online,Mobile Pay,P011,Women's Skirt,Women,Skirt,2,39.99,0,0.0,79.98,28.0,51.98,C160,False,False,51.98,2025,2,6,Jun,Saturday,True,544,64.99,39.99,False,Very High,Summer,65.0,False,True,14.0,0.01
S09930,2025-06-28,Online,Debit Card,P024,Men's Swim Shorts,Men,Swimwear,2,29.99,0,0.0,59.98,20.0,39.98,C033,False,False,39.98,2025,2,6,Jun,Saturday,True,544,66.66,29.99,False,Very High,Summer,66.7,False,True,10.0,0.04
S09931,2025-06-28,Physical,Debit Card,P007,Men's Polo Shirt,Men,Shirt,2,34.99,0,0.0,69.98,24.0,45.98,C030,False,False,45.98,2025,2,6,Jun,Saturday,True,544,65.7,34.99,False,Very High,Summer,65.7,False,True,12.0,0.0
S09932,2025-06-28,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,1,24.99,5,1.25,23.74,8.0,15.74,C082,False,False,15.74,2025,2,6,Jun,Saturday,True,544,66.3,23.74,False,Very High,All,68.0,True,True,8.0,1.7
S09933,2025-06-28,Physical,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C128,False,False,28.99,2025,2,6,Jun,Saturday,True,544,64.44,44.99,False,Very High,Summer,64.4,False,True,16.0,-0.04
S09934,2025-06-28,Physical,Mobile Pay,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C083,False,False,25.98,2025,2,6,Jun,Saturday,True,544,64.98,19.99,False,Very High,All,65.0,True,True,7.0,0.02
S09935,2025-06-28,Online,Debit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,0,0.0,109.98,40.0,69.98,C141,False,False,69.98,2025,2,6,Jun,Saturday,True,544,63.63,54.99,False,Very High,All,63.6,True,True,20.0,-0.03
S09936,2025-06-28,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,10,3.0,26.99,11.0,15.99,C070,False,False,15.99,2025,2,6,Jun,Saturday,True,544,59.24,26.99,False,High,All,63.3,True,True,11.0,4.06
S09937,2025-06-28,Physical,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,0,0.0,19.99,7.0,12.99,C062,False,False,12.99,2025,2,6,Jun,Saturday,True,544,64.98,19.99,False,Very High,All,65.0,True,True,7.0,0.02
S09938,2025-06-28,Physical,Cash,P022,Leather Belt,All,Accessories,4,19.99,0,0.0,79.96,24.0,55.96,C008,False,False,55.96,2025,2,6,Jun,Saturday,True,544,69.98,19.99,False,Very High,All,70.0,True,True,6.0,0.02
S09939,2025-06-28,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,0,0.0,29.99,11.0,18.99,C126,False,False,18.99,2025,2,6,Jun,Saturday,True,544,63.32,29.99,False,Very High,All,63.3,True,True,11.0,-0.02
S09940,2025-06-28,Online,Mobile Pay,P011,Women's Skirt,Women,Skirt,3,39.99,10,12.0,107.97,42.0,65.97,C155,False,False,65.97,2025,2,6,Jun,Saturday,True,544,61.1,35.99,False,Very High,Summer,65.0,False,True,14.0,3.9
S09941,2025-06-28,Online,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C141,False,False,22.99,2025,2,6,Jun,Saturday,True,544,65.7,34.99,False,Very High,All,65.7,True,True,12.0,0.0
S09942,2025-06-28,Online,Mobile Pay,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C119,False,False,10.24,2025,2,6,Jun,Saturday,True,544,71.91,14.24,False,Very High,All,73.3,True,True,4.0,1.39
S09943,2025-06-28,Physical,Mobile Pay,P019,Kids Dress,kids,Dress,3,24.99,5,3.75,71.22,27.0,44.22,C059,False,False,44.22,2025,2,6,Jun,Saturday,True,544,62.09,23.74,False,Very High,Summer,64.0,False,True,9.0,1.91
S09944,2025-06-28,Physical,Cash,P020,Unisex Cap,All,Accessories,2,14.99,15,4.5,25.48,8.0,17.48,C030,False,False,17.48,2025,2,6,Jun,Saturday,True,544,68.6,12.74,False,Very High,All,73.3,True,True,4.0,4.7
S09945,2025-06-28,Online,Debit Card,P017,Kids Jeans,Kids,Pants,1,29.99,0,0.0,29.99,10.0,19.99,C071,False,False,19.99,2025,2,6,Jun,Saturday,True,544,66.66,29.99,False,Very High,All,66.7,True,True,10.0,0.04
S09946,2025-06-28,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,15,11.25,63.72,24.0,39.72,C120,False,False,39.72,2025,2,6,Jun,Saturday,True,544,62.34,21.24,False,Very High,All,68.0,True,True,8.0,5.66
S09947,2025-06-29,Online,Debit Card,P015,Women's Cardigan,Women,Top,2,49.99,0,0.0,99.98,36.0,63.98,C084,False,False,63.98,2025,2,6,Jun,Sunday,True,545,63.99,49.99,False,Very High,Winter,64.0,True,False,18.0,0.01
S09948,2025-06-29,Online,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,0,0.0,84.99,32.0,52.99,C119,False,False,52.99,2025,2,6,Jun,Sunday,True,545,62.35,84.99,False,Very High,Winter,62.3,True,False,32.0,-0.05
