sale_id,date,store_channel,payment_method,product_id,product_name,category,sub_category,quantity_sold,unit_price,discount_pct,discount_amount,total_sale,cost_total,gross_profit,customer_id,is_promotion,is_returned
S08829,2025-04-26,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,0,0.0,29.99,11.0,18.99,C085,False,False
S08830,2025-04-26,Online,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,15,2.25,12.74,4.0,8.74,C164,False,False
S08831,2025-04-26,Online,Credit Card,P016,Kids T-shirt,Kids,Shirt,3,14.99,10,1.5,40.47,15.0,25.47,C032,False,False
S08832,2025-04-26,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C064,False,False
S08833,2025-04-26,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,5,0.5,9.49,2.5,6.99,C017,False,False
S08834,2025-04-26,Physical,Credit Card,P007,Men's Polo Shirt,Men,Shirt,4,34.99,0,0.0,139.96,48.0,91.96,C146,False,False
S08835,2025-04-26,Physical,Debit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,0,0.0,164.97,60.0,104.97,C142,False,False
S08836,2025-04-26,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,0,0.0,59.98,22.0,37.98,C079,False,False
S08837,2025-04-26,Physical,Mobile Pay,P022,Leather Belt,All,Accessories,2,19.99,5,1.0,37.98,12.0,25.98,C199,False,False
S08838,2025-04-26,Physical,Credit Card,P007,Men's Polo Shirt,Men,Shirt,1,34.99,0,0.0,34.99,12.0,22.99,C118,False,False
S08839,2025-04-27,Online,Credit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,10,5.0,44.99,18.0,26.99,C020,False,False
S08840,2025-04-27,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,0,0.0,169.98,64.0,105.98,C111,False,False
S08841,2025-04-27,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,0,0.0,74.97,24.0,50.97,C025,False,False
S08842,2025-04-27,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,1,24.99,5,1.25,23.74,8.0,15.74,C079,False,False
S08843,2025-04-27,Physical,Debit Card,P025,Women's Swimsuit,Women,Swimwear,2,44.99,0,0.0,89.98,32.0,57.98,C034,False,False
S08844,2025-04-27,Physical,Debit Card,P024,Men's Swim Shorts,Men,Swimwear,4,29.99,0,0.0,119.96,40.0,79.96,,False,False
S08845,2025-04-27,Physical,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,0,0.0,89.99,35.0,54.99,C179,False,False
S08846,2025-04-27,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C172,False,False
S08847,2025-04-27,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C154,False,False
S08848,2025-04-27,Physical,Cash,P004,Men's Chino Pants,Men,Pants,1,44.99,0,0.0,44.99,15.0,29.99,C081,False,False
S08849,2025-04-27,Physical,Debit Card,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C059,False,False
S08850,2025-04-27,Online,Mobile Pay,P013,Women's Hoodie,Women,Jacket,3,59.99,10,6.0,161.97,66.0,95.97,C065,False,False
S08851,2025-04-27,Online,Credit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,5,2.75,52.24,20.0,32.24,C119,False,False
S08852,2025-04-27,Physical,Debit Card,P020,Unisex Cap,All,Accessories,3,14.99,5,0.75,42.72,12.0,30.72,C015,False,False
S08853,2025-04-27,Online,Credit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,0,0.0,89.98,32.0,57.98,C189,False,False
S08854,2025-04-27,Online,Mobile Pay,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,10,3.0,26.99,10.0,16.99,C086,False,False
S08855,2025-04-27,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C011,False,False
S08856,2025-04-28,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C007,False,False
S08857,2025-04-28,Online,PayPal,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C157,False,True
S08858,2025-04-28,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,5,9.99,15,1.5,42.45,12.5,29.95,C176,False,False
S08859,2025-04-28,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,0,0.0,59.98,22.0,37.98,C173,False,False
S08860,2025-04-28,Physical,Cash,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C068,False,False
S08861,2025-04-28,Online,Credit Card,P009,Women's Casual Dress,Women,Dress,1,44.99,0,0.0,44.99,16.0,28.99,C175,False,False
S08862,2025-04-28,Physical,Mobile Pay,P007,Men's Polo Shirt,Men,Shirt,1,34.99,0,0.0,34.99,12.0,22.99,C051,False,False
S08863,2025-04-28,Online,Debit Card,P024,Men's Swim Shorts,Men,Swimwear,3,29.99,10,3.0,80.97,30.0,50.97,C031,False,False
S08864,2025-04-28,Physical,Mobile Pay,P011,Women's Skirt,Women,Skirt,4,39.99,0,0.0,159.96,56.0,103.96,C197,False,False
S08865,2025-04-28,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,0,0.0,19.99,7.0,12.99,C139,False,False
S08866,2025-04-28,Online,Mobile Pay,P009,Women's Casual Dress,Women,Dress,2,44.99,0,0.0,89.98,32.0,57.98,C135,False,False
S08867,2025-04-28,Online,PayPal,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,0,0.0,29.99,11.0,18.99,C019,False,False
S08868,2025-04-28,Online,Mobile Pay,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C055,False,False
S08869,2025-04-29,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,0,0.0,19.99,7.0,12.99,C077,False,True
S08870,2025-04-29,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,5,0.5,18.98,5.0,13.98,C065,False,False
S08871,2025-04-29,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,2,24.99,15,3.75,42.48,16.0,26.48,C021,False,False
S08872,2025-04-29,Online,Mobile Pay,P004,Men's Chino Pants,Men,Pants,2,44.99,15,6.75,76.48,30.0,46.48,C181,False,False
S08873,2025-04-29,Online,PayPal,P013,Women's Hoodie,Women,Jacket,4,59.99,0,0.0,239.96,88.0,151.96,C002,False,False
S08874,2025-04-29,Online,Credit Card,P018,Kids Jacket,Kids,Jacket,1,44.99,5,2.25,42.74,16.0,26.74,C100,False,False
S08875,2025-04-29,Physical,Credit Card,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C126,False,False
S08876,2025-04-29,Physical,Cash,P022,Leather Belt,All,Accessories,4,19.99,5,1.0,75.96,24.0,51.96,C171,False,False
S08877,2025-04-29,Physical,Debit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,10,5.5,49.49,20.0,29.49,C138,False,True
S08878,2025-04-29,Physical,Mobile Pay,P010,Women's Blouse,Women,Top,4,34.99,0,0.0,139.96,48.0,91.96,C025,False,False
S08879,2025-04-29,Online,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,5,0.75,28.48,8.0,20.48,C031,False,True
S08880,2025-04-30,Online,Credit Card,P025,Women's Swimsuit,women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C018,False,False
S08881,2025-04-30,Physical,Cash,P010,Women's Blouse,Women,Top,3,34.99,5,1.75,99.72,36.0,63.72,C102,False,False
S08882,2025-04-30,Physical,Debit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,0,0.0,54.99,20.0,34.99,C197,False,False
S08883,2025-04-30,Online,Debit Card,P011,Women's Skirt,Women,Skirt,1,39.99,5,2.0,37.99,14.0,23.99,C125,False,False
S08884,2025-04-30,Physical,Credit Card,P018,Kids Jacket,Kids,Jacket,1,44.99,0,0.0,44.99,16.0,28.99,C190,False,False
S08885,2025-04-30,Online,PayPal,P012,Women's Skinny Jeans,Women,Pants,3,54.99,0,0.0,164.97,60.0,104.97,C002,False,False
S08886,2025-04-30,Online,Mobile Pay,P003,Men's Slim Jeans,Men,Pants,2,49.99,0,0.0,99.98,36.0,63.98,C132,False,False
S08887,2025-04-30,Physical,Credit Card,P003,Men's Slim Jeans,Men,Pants,3,49.99,0,0.0,149.97,54.0,95.97,C180,False,False
S08888,2025-04-30,Online,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C123,False,False
S08889,2025-04-30,Physical,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,15,5.25,29.74,12.0,17.74,C087,False,False
S08890,2025-04-30,Physical,Mobile Pay,P016,Kids T-shirt,Kids,Shirt,1,14.99,0,0.0,14.99,5.0,9.99,C035,False,False
S08891,2025-04-30,Online,Credit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C057,False,False
S08892,2025-05-01,Physical,Credit Card,P011,Women's Skirt,Women,Skirt,2,39.99,0,0.0,79.98,28.0,51.98,C013,False,False
S08893,2025-05-01,Physical,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C162,False,False
S08894,2025-05-01,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,0,0.0,74.97,24.0,50.97,C030,False,False
S08895,2025-05-01,Physical,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C137,False,False
S08896,2025-05-01,Online,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,5,1.5,28.49,11.0,17.49,C056,False,False
S08897,2025-05-01,Physical,Credit Card,P015,Women's Cardigan,Women,Top,5,49.99,10,5.0,224.95,90.0,134.95,C155,False,False
S08898,2025-05-01,Physical,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,10,2.0,35.98,14.0,21.98,C019,False,False
S08899,2025-05-01,Physical,Mobile Pay,P007,Men's Polo Shirt,Men,Shirt,3,34.99,0,0.0,104.97,36.0,68.97,C095,False,False
S08900,2025-05-02,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,5,1.0,18.99,7.0,11.99,C042,False,False
S08901,2025-05-02,Physical,Credit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,0,0.0,89.98,32.0,57.98,C156,False,False
S08902,2025-05-02,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,0,0.0,29.99,10.0,19.99,C014,False,False
S08903,2025-05-02,Physical,Cash,P007,Men's Polo Shirt,Men,Shirt,2,34.99,5,1.75,66.48,24.0,42.48,C006,False,False
S08904,2025-05-02,Physical,Cash,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,,False,False
S08905,2025-05-02,Online,PayPal,P022,Leather Belt,All,Accessories,4,19.99,0,0.0,79.96,24.0,55.96,C031,False,False
S08906,2025-05-02,Physical,Debit Card,P024,Men's Swim Shorts,Men,Swimwear,4,29.99,5,1.5,113.96,40.0,73.96,C156,False,False
S08907,2025-05-02,Physical,Debit Card,P003,Men's Slim Jeans,Men,Pants,2,49.99,5,2.5,94.98,36.0,58.98,C200,False,False
S08908,2025-05-02,Online,PayPal,P011,Women's Skirt,women,Skirt,1,39.99,10,4.0,35.99,14.0,21.99,C060,False,False
S08909,2025-05-02,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,5,1.5,28.49,10.0,18.49,C027,False,False
S08910,2025-05-02,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,15,6.75,38.24,15.0,23.24,C039,False,False
S08911,2025-05-02,Physical,Credit Card,P011,Women's Skirt,Women,Skirt,5,39.99,0,0.0,199.95,70.0,129.95,C185,False,False
S08912,2025-05-02,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,10,1.0,26.97,7.5,19.47,C063,False,False
S08913,2025-05-02,Online,Debit Card,P009,Women's Casual Dress,Women,Dress,3,44.99,15,6.75,114.72,48.0,66.72,C169,False,False
S08914,2025-05-03,Physical,Debit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C031,False,False
S08915,2025-05-03,Online,Debit Card,P017,Kids Jeans,Kids,Pants,1,29.99,10,3.0,26.99,10.0,16.99,C064,False,False
S08916,2025-05-03,Online,Credit Card,P003,Men's Slim Jeans,Men,Pants,2,49.99,0,0.0,99.98,36.0,63.98,C146,False,False
S08917,2025-05-03,Physical,Debit Card,P011,Women's Skirt,Women,Skirt,3,39.99,0,0.0,119.97,42.0,77.97,C096,False,False
S08918,2025-05-03,Physical,Mobile Pay,P008,Women's Floral Dress,Women,Dress,2,54.99,5,2.75,104.48,40.0,64.48,C060,False,False
S08919,2025-05-03,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,5,1.25,23.74,8.0,15.74,C037,False,False
S08920,2025-05-03,Online,PayPal,P022,Leather Belt,All,Accessories,1,19.99,10,2.0,17.99,6.0,11.99,C129,False,False
S08921,2025-05-03,Online,Debit Card,P007,Men's Polo Shirt,Men,Shirt,2,34.99,0,0.0,69.98,24.0,45.98,C152,False,False
S08922,2025-05-03,Online,Debit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,5,2.75,52.24,20.0,32.24,C013,False,False
S08923,2025-05-03,Online,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C058,False,False
S08924,2025-05-03,Online,Mobile Pay,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,0,0.0,19.99,7.0,12.99,C052,False,False
S08925,2025-05-03,Online,Credit Card,P017,Kids Jeans,Kids,Pants,3,29.99,0,0.0,89.97,30.0,59.97,C152,False,False
S08926,2025-05-03,Online,PayPal,P007,Men's Polo Shirt,Men,Shirt,4,34.99,10,3.5,125.96,48.0,77.96,C025,False,False
S08927,2025-05-03,Online,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,0,0.0,29.99,10.0,19.99,C072,False,False
S08928,2025-05-03,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C058,False,False
S08929,2025-05-03,Online,Debit Card,P025,Women's Swimsuit,Women,Swimwear,3,44.99,0,0.0,134.97,48.0,86.97,C135,False,False
S08930,2025-05-03,Online,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C027,False,False
S08931,2025-05-03,Physical,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C008,False,False
S08932,2025-05-04,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,10,2.5,44.98,16.0,28.98,C121,False,False
S08933,2025-05-04,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,0,0.0,29.99,11.0,18.99,C082,False,False
S08934,2025-05-04,Physical,Cash,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,0,0.0,254.97,96.0,158.97,C133,False,False
S08935,2025-05-04,Physical,Debit Card,P010,Women's Blouse,Women,Top,3,34.99,0,0.0,104.97,36.0,68.97,C124,False,False
S08936,2025-05-04,Online,PayPal,P012,Women's Skinny Jeans,Women,Pants,3,54.99,5,2.75,156.72,60.0,96.72,C012,False,False
S08937,2025-05-04,Online,Debit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,10,5.5,98.98,40.0,58.98,C097,False,True
S08938,2025-05-04,Online,Debit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,5,2.75,156.72,60.0,96.72,C096,False,False
S08939,2025-05-04,Physical,Mobile Pay,P012,Women's Skinny Jeans,Women,Pants,1,54.99,0,0.0,54.99,20.0,34.99,C084,False,False
S08940,2025-05-04,Physical,Mobile Pay,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,0,0.0,29.99,11.0,18.99,C026,False,False
S08941,2025-05-04,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,3,29.99,0,0.0,89.97,30.0,59.97,C038,False,False
S08942,2025-05-04,Physical,Debit Card,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C185,False,False
S08943,2025-05-04,Online,Debit Card,P009,Women's Casual Dress,Women,Dress,5,44.99,0,0.0,224.95,80.0,144.95,C008,False,False
S08944,2025-05-04,Physical,Debit Card,P015,Women's Cardigan,Women,Top,1,49.99,5,2.5,47.49,18.0,29.49,C123,False,False
S08945,2025-05-04,Online,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,3,29.99,5,1.5,85.47,30.0,55.47,C081,False,True
S08946,2025-05-04,Online,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C030,False,False
S08947,2025-05-04,Physical,Cash,P025,Women's Swimsuit,Women,Swimwear,2,44.99,0,0.0,89.98,32.0,57.98,C197,False,False
S08948,2025-05-04,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,15,3.0,16.99,7.0,9.99,C178,False,False
S08949,2025-05-04,Physical,Cash,P024,Men's Swim Shorts,Men,Swimwear,2,29.99,0,0.0,59.98,20.0,39.98,C069,False,False
S08950,2025-05-04,Physical,Credit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,10,4.5,80.98,32.0,48.98,C007,False,False
S08951,2025-05-04,Physical,Mobile Pay,P013,Women's Hoodie,Women,Jacket,3,59.99,15,9.0,152.97,66.0,86.97,C003,False,False
S08952,2025-05-04,Physical,Debit Card,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C028,False,True
S08953,2025-05-04,Physical,Cash,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,0,0.0,29.97,7.5,22.47,C008,False,False
S08954,2025-05-05,Physical,Debit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,10,4.5,40.49,16.0,24.49,C045,False,False
S08955,2025-05-05,Physical,Credit Card,P007,Men's Polo Shirt,Men,Shirt,3,34.99,0,0.0,104.97,36.0,68.97,C126,False,False
S08956,2025-05-05,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,0,0.0,19.98,5.0,14.98,C005,False,False
S08957,2025-05-05,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C101,False,True
S08958,2025-05-05,Physical,Credit Card,P010,Women's Blouse,Women,Top,2,34.99,0,0.0,69.98,24.0,45.98,C124,False,False
S08959,2025-05-05,Online,Debit Card,P004,Men's Chino Pants,Men,Pants,2,44.99,0,0.0,89.98,30.0,59.98,C105,False,False
S08960,2025-05-05,Physical,Credit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,5,2.75,52.24,20.0,32.24,C049,False,False
S08961,2025-05-05,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C028,False,False
S08962,2025-05-05,Physical,Debit Card,P020,Unisex Cap,All,Accessories,2,14.99,5,0.75,28.48,8.0,20.48,C110,False,False
S08963,2025-05-05,Physical,Cash,P020,Unisex Cap,All,Accessories,2,14.99,5,0.75,28.48,8.0,20.48,C130,False,False
S08964,2025-05-05,Physical,Debit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,10,3.0,26.99,10.0,16.99,C187,False,False
S08965,2025-05-05,Online,Credit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,0,0.0,54.99,20.0,34.99,C088,False,False
S08966,2025-05-06,Physical,Cash,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,0,0.0,59.97,21.0,38.97,C117,False,False
S08967,2025-05-06,Physical,Debit Card,P022,Leather Belt,All,Accessories,1,19.99,15,3.0,16.99,6.0,10.99,C051,False,False
S08968,2025-05-06,Online,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C146,False,False
S08969,2025-05-06,Online,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C197,False,False
S08970,2025-05-06,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C195,False,False
S08971,2025-05-06,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,0,0.0,29.99,11.0,18.99,C040,False,False
S08972,2025-05-06,Physical,Cash,P009,Women's Casual Dress,Women,Dress,2,44.99,0,0.0,89.98,32.0,57.98,C098,False,False
S08973,2025-05-06,Physical,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C066,False,True
S08974,2025-05-06,Physical,Cash,P011,Women's Skirt,women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C030,False,False
S08975,2025-05-06,Online,PayPal,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C120,False,False
S08976,2025-05-06,Physical,Cash,P004,Men's Chino Pants,Men,Pants,2,44.99,20,9.0,71.98,30.0,41.98,C127,False,False
S08977,2025-05-06,Online,Debit Card,P003,Men's Slim Jeans,Men,Pants,2,49.99,5,2.5,94.98,36.0,58.98,C040,False,False
S08978,2025-05-06,Physical,Debit Card,P009,Women's Casual Dress,Women,Dress,1,44.99,0,0.0,44.99,16.0,28.99,C123,False,False
S08979,2025-05-06,Physical,Cash,P011,Women's Skirt,Women,Skirt,2,39.99,0,0.0,79.98,28.0,51.98,C034,False,False
S08980,2025-05-06,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,0,0.0,164.97,60.0,104.97,C005,False,False
S08981,2025-05-06,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,3,44.99,0,0.0,134.97,45.0,89.97,C074,False,True
S08982,2025-05-06,Online,Credit Card,P025,Women's Swimsuit,Women,Swimwear,3,44.99,0,0.0,134.97,48.0,86.97,C096,False,True
S08983,2025-05-06,Online,Credit Card,P019,Kids Dress,Kids,Dress,4,24.99,15,3.75,84.96,36.0,48.96,C174,False,False
S08984,2025-05-07,Physical,Credit Card,P022,Leather Belt,All,Accessories,2,19.99,5,1.0,37.98,12.0,25.98,C198,False,False
S08985,2025-05-07,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,15,3.75,42.48,16.0,26.48,C062,False,False
S08986,2025-05-07,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C082,False,False
S08987,2025-05-07,Physical,Mobile Pay,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,5,1.0,18.99,7.0,11.99,C050,False,False
S08988,2025-05-07,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,5,1.5,56.98,22.0,34.98,C093,False,False
S08989,2025-05-07,Physical,Credit Card,P020,Unisex Cap,All,Accessories,3,14.99,10,1.5,40.47,12.0,28.47,C125,False,True
S08990,2025-05-07,Online,Credit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,0,0.0,54.99,20.0,34.99,C044,False,False
S08991,2025-05-07,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C103,False,False
S08992,2025-05-07,Physical,Cash,P002,Men's Premium T-shirt,Men,Shirt,3,29.99,5,1.5,85.47,33.0,52.47,C095,False,True
S08993,2025-05-08,Online,Credit Card,P003,Men's Slim Jeans,Men,Pants,2,49.99,0,0.0,99.98,36.0,63.98,C146,False,False
S08994,2025-05-08,Online,Debit Card,P015,Women's Cardigan,Women,Top,2,49.99,0,0.0,99.98,36.0,63.98,C156,False,False
S08995,2025-05-08,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,0,0.0,29.99,10.0,19.99,C078,False,False
S08996,2025-05-08,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C054,False,False
S08997,2025-05-08,Online,Credit Card,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C084,False,False
S08998,2025-05-08,Online,Debit Card,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C141,False,False
S08999,2025-05-08,Physical,Credit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,0,0.0,49.99,18.0,31.99,C094,False,False
S09000,2025-05-08,Physical,Credit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,5,2.75,52.24,20.0,32.24,C103,False,False
S09001,2025-05-08,Online,PayPal,P017,Kids Jeans,Kids,Pants,1,29.99,5,1.5,28.49,10.0,18.49,C039,False,False
S09002,2025-05-08,Physical,Credit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,0,0.0,89.98,32.0,57.98,C115,False,False
S09003,2025-05-09,Physical,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C190,False,False
S09004,2025-05-09,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C198,False,False
S09005,2025-05-09,Online,PayPal,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C118,False,False
S09006,2025-05-09,Physical,Debit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,5,2.75,104.48,40.0,64.48,C199,False,False
S09007,2025-05-09,Online,PayPal,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,5,1.0,56.97,21.0,35.97,C122,False,False
S09008,2025-05-09,Online,PayPal,P008,Women's Floral Dress,Women,Dress,2,54.99,0,0.0,109.98,40.0,69.98,C142,False,False
S09009,2025-05-09,Online,Credit Card,P007,Men's Polo Shirt,Men,Shirt,1,34.99,5,1.75,33.24,12.0,21.24,C154,False,False
S09010,2025-05-09,Online,Mobile Pay,P001,Men's Basic T-shirt,men,Shirt,2,19.99,5,1.0,37.98,14.0,23.98,C176,False,False
S09011,2025-05-09,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C047,False,False
S09012,2025-05-09,Physical,Debit Card,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C013,False,False
